 it num_thr  ply        time       nps  eval           nodes  move 
  1       6    4  0.00017965  14366824     0            2581  g1f3 
  1       6    5 0.000362392  48215744    33           17473  g1f3 
  1       6    6  0.00186511  53477925     0           99742  g1f3 
  1       6    7  0.00839447  85486666    28          717615  g1f3 
  1       6    8    0.283989  85674591     8        24330626  e2e4 
  1       6    9    0.889063  98857333    36        87890419  e2e4 
  1       6   10     5.19605 100228413     9       520792035  e2e4 
  1       7    1 0.000208361     95987    36              20  g1f3 
  1       7    2  0.00014376    466054     0              67  g1f3 
  1       7    3  0.00013471   6636478    35             894  g1f3 
  1       7    4 0.000192771  13160693     0            2537  g1f3 
  1       7    5 0.000350092  48681489    33           17043  g1f3 
  1       7    6   0.0019361  46480133     0           89990  g1f3 
  1       7    7  0.00647124  96247690    28          622842  g1f3 
  1       7    8    0.244949 106435347     8        26071246  e2e4 
  1       7    9     0.55884 116056151    36        64856814  e2e4 
  1       7   10     6.89259 120775653     9       832456591  e2e4 
  1       8    1 0.000196441    101811    36              20  g1f3 
  1       8    2 0.000134111    499586     0              67  g1f3 
  1       8    3  0.00013701  10524779    35            1442  g1f3 
  1       8    4  0.00017385  16675294     0            2899  g1f3 
  1       8    5 0.000327081  53460763    33           17486  g1f3 
  1       8    6  0.00152547  64098765     0           97781  g1f3 
  1       8    7  0.00646178 111087467    28          717823  g1f3 
  1       8    8    0.231454 118364111     8        27395881  e2e4 
  1       8    9    0.328198 127858255    36        41962823  e2e4 
  1       8   10      5.2736 137954147     9       727515242  e2e4 
  1       9    1  0.00020833     96001    36              20  g1f3 
  1       9    2  0.00014666    456838     0              67  g1f3 
  1       9    3 0.000142801  10111974    35            1444  g1f3 
  1       9    4 0.000179141  16221858     0            2906  g1f3 
  1       9    5 0.000311281  58940314    33           18347  g1f3 
  1       9    6  0.00141798  72512806     0          102822  g1f3 
  1       9    7  0.00515365 123586680    28          636922  g1f3 
  1       9    8    0.182827 129987702     8        23765317  e2e4 
  1       9    9    0.338996 143715929    36        48719122  e2e4 
  1       9   10      5.6082 154555826     9       866780509  e2e4 
  1      10    1  0.00024821     80576    36              20  g1f3 
  1      10    2  0.00020622    329744     0              68  g1f3 
  1      10    3  0.00017576   7322485    35            1287  g1f3 
  1      10    4 0.000186881  14790160     0            2764  g1f3 
  1      10    5 0.000312281  57381012    33           17919  g1f3 
  1      10    6  0.00158793  81962939     0          130151  g1f3 
  1      10    7  0.00435104 135687205    28          590381  g1f3 
  1      10    8    0.198751 146427852     8        29102739  e2e4 
  1      10    9    0.361853 164100471    36        59380182  e2e4 
  1      10   10     4.36486 169524688     9       739951215  e2e4 
  1      11    1 0.000265341     79143    36              21  g1f3 
  1      11    2 0.000237251    282401     0              67  g1f3 
  1      11    3 0.000226571   5671511    35            1285  g1f3 
  1      11    4 0.000242791  12043280     0            2924  g1f3 
  1      11    5 0.000305781  57037553    33           17441  g1f3 
  1      11    6  0.00118051  78180418     0           92293  g1f3 
  1      11    7  0.00428145 147434527    28          631234  g1f3 
  1      11    8    0.170115 161854257     8        27533770  e2e4 
  1      11    9    0.681186 180090995    36       122675440  e2e4 
  1      11   10      2.6144 179444403     9       469139423  e2e4 
  1      12    1 0.000279791     71481    36              20  g1f3 
  1      12    2 0.000197261    339651     0              67  g1f3 
  1      12    3  0.00019487   8882844    35            1731  g1f3 
  1      12    4  0.00020697  15205102     0            3147  g1f3 
  1      12    5 0.000326061  59832362    33           19509  g1f3 
  1      12    6  0.00124381  87308070     0          108595  g1f3 
  1      12    7  0.00419952 153911490    28          646355  g1f3 
  1      12    8    0.201121 176819826     8        35562116  e2e4 
  1      12    9    0.243545 189083589    36        46050372  e2e4 
  1      12   10     2.20948 191578259     9       423289086  e2e4 
  1      13    1 0.000290971     68735    36              20  g1f3 
  1      13    2  0.00023862    280781     0              67  g1f3 
  1      13    3  0.00021408   8118460    35            1738  g1f3 
  1      13    4 0.000220051  15164666     0            3337  g1f3 
  1      13    5 0.000312731  63648950    33           19905  g1f3 
  1      13    6  0.00123797  92349273     0          114326  g1f3 
  1      13    7  0.00434216 160013108    28          694803  g1f3 
  1      13    8    0.198915 179191802     8        35644023  e2e4 
  1      13    9    0.287143 197879276    36        56819702  e2e4 
  1      13   10     3.52151 202786009     9       714113698  e2e4 
  1      14    1 0.000299251     66833    36              20  g1f3 
  1      14    2  0.00024356    303826     0              74  g1f3 
  1      14    3   0.0002367   6742712    35            1596  g1f3 
  1      14    4 0.000241451  13414730     0            3239  g1f3 
  1      14    5 0.000516392  39491316    33           20393  g1f3 
  1      14    6  0.00125641  94434636     0          118649  g1f3 
  1      14    7  0.00663517 164215234    28         1089596  g1f3 
  1      14    8    0.180879 183142252     8        33126523  e2e4 
  1      14    9    0.391498 196191036    36        76808335  e2e4 
  1      14   10     3.40669 205049892     9       698540458  e2e4 
  1      15    1 0.000306751     65199    36              20  g1f3 
  1      15    2 0.000255681    262045     0              67  g1f3 
  1      15    3 0.000249841   6151912    35            1537  g1f3 
  1      15    4 0.000248361  12747573     0            3166  g1f3 
  1      15    5 0.000340321  62723134    33           21346  g1f3 
  1      15    6   0.0013028 100291371     0          130660  g1f3 
  1      15    7  0.00425887 168795124    28          718877  g1f3 
  1      15    8    0.147384 183472060     8        27040799  e2e4 
  1      15    9     1.15817 207053794    36       239802582  e2e4 
  1      15   10     2.93724 206983835     9       607960213  e2e4 
  1      16    1 0.000337731     59218    36              20  g1f3 
  1      16    2 0.000282141    237469     0              67  g1f3 
  1      16    3 0.000267771   5332915    35            1428  g1f3 
  1      16    4 0.000295651   8256356     0            2441  g1f3 
  1      16    5 0.000304381  55220266    33           16808  g1f3 
  1      16    6  0.00131301  99692006     0          130897  g1f3 
  1      16    7  0.00535856 176134391    28          943826  g1f3 
  1      16    8    0.163386 188044177     8        30723810  e2e4 
  1      16    9    0.303133 211010476    36        63964225  e2e4 
  1      16   10     3.65392 213284338     9       779324735  e2e4 
  1      17    1 0.000360391     55495    36              20  g1f3 
  1      17    2 0.000273851    244658     0              67  g1f3 
  1      17    3 0.000271201   5446145    35            1477  g1f3 
  1      17    4 0.000304681  11776251     0            3588  g1f3 
  1      17    5 0.000329291  57541809    33           18948  g1f3 
  1      17    6  0.00138006 103602441     0          142978  g1f3 
  1      17    7  0.00424044 173013291    28          733653  g1f3 
  1      17    8    0.158298 192734987     8        30509536  e2e4 
  1      17    9    0.363627 217764027    36        79184840  e2e4 
  1      17   10     6.09741 222628845     9      1357458254  e2e4 
  1      18    1 0.000388851     51433    36              20  g1f3 
  1      18    2 0.000292521    229043     0              67  g1f3 
  1      18    3 0.000281471   5663105    35            1594  g1f3 
  1      18    4 0.000315441  10166718     0            3207  g1f3 
  1      18    5 0.000366821  53034041    33           19454  g1f3 
  1      18    6  0.00135851 103947401     0          141214  g1f3 
  1      18    7  0.00330169 176256455    28          581944  g1f3 
  1      18    8       0.186 197211844     8        36681339  e2e4 
  1      18    9    0.348566 212632842    36        74116586  e2e4 
  1      18   10     3.27166 221016499     9       723089772  e2e4 
  1      19    1 0.000408641     48942    36              20  g1f3 
  1      19    2 0.000336531    225833     0              76  g1f3 
  1      19    3 0.000333151   4229313    35            1409  g1f3 
  1      19    4 0.000344961  11827423     0            4080  g1f3 
  1      19    5 0.000395031  54861517    33           21672  g1f3 
  1      19    6  0.00153494 112991092     0          173435  g1f3 
  1      19    7  0.00531661 172449867    28          916848  g1f3 
  1      19    8    0.169919 202383278     8        34388820  e2e4 
  1      19    9    0.649393 218916768    36       142162912  e2e4 
  1      19   10     3.62124 224682873     9       813631472  e2e4 
  1      20    1 0.000437221     45743    36              20  g1f3 
  1      20    2 0.000366031    183044     0              67  g1f3 
  1      20    3 0.000336771   5217195    35            1757  g1f3 
  1      20    4 0.000353671   9285465     0            3284  g1f3 
  1      20    5 0.000376691  52549702    33           19795  g1f3 
  1      20    6  0.00146478 109848960     0          160905  g1f3 
  1      20    7  0.00615616 186626788    28         1148904  g1f3 
  1      20    8    0.171929 202283310     8        34778437  e2e4 
  1      20    9    0.702094 225638608    36       158419406  e2e4 
  1      20   10     3.60796 227023972     9       819092547  e2e4 
  1      21    1 0.000453962     44056    36              20  g1f3 
  1      21    2 0.000385761    173682     0              67  g1f3 
  1      21    3 0.000353961   2997505    35            1061  g1f3 
  1      21    4 0.000351262   8173386     0            2871  g1f3 
  1      21    5 0.000413401  52825222    33           21838  g1f3 
  1      21    6  0.00182729  83908640     0          153325  g1f3 
  1      21    7  0.00511342 181239971    28          926757  g1f3 
  1      21    8    0.157493 205162017     8        32311670  e2e4 
  1      21    9    0.630335 225621629    36       142217299  e2e4 
  1      21   10     2.85595 229273961     9       654795124  e2e4 
  1      22    1 0.000455751     43883    36              20  g1f3 
  1      22    2 0.000371942    180135     0              67  g1f3 
  1      22    3 0.000368731   4363614    35            1609  g1f3 
  1      22    4 0.000379951   6403457     0            2433  g1f3 
  1      22    5 0.000431381  42122856    33           18171  g1f3 
  1      22    6   0.0015567 104746952     0          163060  g1f3 
  1      22    7  0.00604918 197542872    28         1194972  g1f3 
  1      22    8    0.158288 207648555     8        32868185  e2e4 
  1      22    9    0.338848 231451043    36        78426782  e2e4 
  1      22   10     3.77941 233488345     9       882447379  e2e4 
  1      23    1 0.000502022     39838    36              20  g1f3 
  1      23    2 0.000395361    169465     0              67  g1f3 
  1      23    3 0.000371861   3754090    35            1396  g1f3 
  1      23    4 0.000381911   7462471     0            2850  g1f3 
  1      23    5 0.000429201  47942572    33           20577  g1f3 
  1      23    6  0.00143746 120156052     0          172720  g1f3 
  1      23    7  0.00503269 198963219    28         1001321  g1f3 
  1      23    8    0.139403 207851240     8        28975104  e2e4 
  1      23    9     1.71789 237104269    36       407318528  e2e4 
  1      23   10     7.11796 245450433     9      1747107350  e2e4 
  1      24    1 0.000486092     41144    36              20  g1f3 
  1      24    2 0.000412311    291042     0             120  g1f3 
  1      24    3 0.000398931   3449218    35            1376  g1f3 
  1      24    4 0.000410321   6402304     0            2627  g1f3 
  1      24    5 0.000448611  46173633    33           20714  g1f3 
  1      24    6  0.00181901 128362877     0          233494  g1f3 
  1      24    7  0.00974411 206823241    28         2015308  g1f3 
  1      24    8    0.211023 212083714     8        44754581  e2e4 
  1      24    9    0.322585 233703173    36        75389135  e2e4 
  1      24   10     3.26488 238475194     9       778593080  e2e4 
  2       1    1   5.729e-05    349101    36              20  g1f3 
  2       1    2   4.278e-05   1496026     0              64  g1f3 
  2       1    3   8.963e-05   7151623    35             641  g1f3 
  2       1    4  0.00033959   6248711     0            2122  g1f3 
  2       1    5  0.00118209  12521011    33           14801  g1f3 
  2       1    6  0.00792392  10375037     0           82211  g1f3 
  2       1    7   0.0357769  15741509    28          563183  g1f3 
  2       1    8    0.868461  15668648     8        13607604  e2e4 
  2       1    9     1.67417  17118963    36        28660066  e2e4 
  2       1   10     33.1384  17419190     9       577244023  e2e4 
  2       2    1  0.00011201    178555    36              20  g1f3 
  2       2    2 0.000250091    255906     0              64  g1f3 
  2       2    3 0.000116441   6423854    35             748  g1f3 
  2       2    4 0.000269601   8004421     0            2158  g1f3 
  2       2    5 0.000628732  22069816    33           13876  g1f3 
  2       2    6   0.0041906  17404897     0           72937  g1f3 
  2       2    7   0.0155401  30350081    28          471643  g1f3 
  2       2    8     0.72647  30301985     8        22013474  e2e4 
  2       2    9     0.82634  33591879    36        27758330  e2e4 
  2       2   10     18.0518  35398286     9       639001220  e2e4 
  2       3    1  9.8871e-05    202283    36              20  g1f3 
  2       3    2   6.114e-05   1226692     0              75  g1f3 
