 it num_thr  ply        time       nps  eval           nodes  move 
  2       1    5    0.125828  18921346   -30         2380834  d1c2 
  2       1    6     6.77194  20363865   -37       137902823  d1c2 
  2       1    7     35.4273  21211159   -14       751453625  g1h3 
  2       2    1  0.00014718   1413235   -30             208  a1c1 
  2       2    2  0.00063308   4498641   -46            2848  a1c1 
  2       2    3 0.000679221  23129437   -29           15710  h1h2 
  2       2    4   0.0494871  39339504   -43         1946798  d1c2 
  2       2    5   0.0988263  39463192   -30         3900003  d1c2 
  2       2    6     3.99376  40388463   -37       161302004  d1c2 
  2       2    7     12.5685  40748280   -14       512144292  g1h3 
  2       3    1  0.00044924    656664   -30             295  a1c1 
  2       3    2  0.00022073  14886965   -46            3286  a1c1 
  2       3    3  0.00065818  35920264   -29           23642  h1h2 
  2       3    4   0.0486451  60489837   -43         2942536  d1c2 
  2       3    5    0.046284  57475426   -30         2660192  d1c2 
  2       3    6     3.72191  60889284   -37       226624494  d1c2 
  2       3    7     7.67777  60092632   -14       461377297  g1h3 
  2       4    1 0.000626371    274597   -30             172  a1c1 
  2       4    2  0.00016382  17824441   -46            2920  a1c1 
  2       4    3 0.000566901  46852977   -29           26561  h1h2 
  2       4    4   0.0125204  73413514   -43          919164  d1c2 
  2       4    5   0.0335768  74680700   -30         2507540  d1c2 
  2       4    6     1.72504  79376648   -37       136927570  d1c2 
  2       4    7     7.37519  79885819   -14       589173248  g1h3 
  2       5    1 0.000502321    951582   -30             478  a1c1 
  2       5    2  0.00020332  21650600   -46            4402  a1c1 
  2       5    3 0.000738141  45136362   -29           33317  h1h2 
  2       5    4   0.0195135  97936724   -43         1911087  d1c2 
  2       5    5   0.0464883  97558931   -30         4535347  d1c2 
  2       5    6     1.84314 100206603   -37       184694803  d1c2 
  2       5    7     14.2642 100102871   -14      1427889304  g1h3 
  2       6    1  0.00072283    237953   -30             172  a1c1 
  2       6    2  0.00019998  25442544   -46            5088  a1c1 
  2       6    3  0.00070544  64749659   -29           45677  h1h2 
  2       6    4   0.0131009 115488178   -43         1512994  d1c2 
  2       6    5   0.0274725 114648737   -30         3149691  d1c2 
  2       6    6     1.28158 117302665   -37       150333186  d1c2 
  2       6    7     4.76786 120906125   -14       576463660  g1h3 
  2       7    1  0.00050659    347420   -30             176  a1c1 
  2       7    2  0.00023421  24712864   -46            5788  a1c1 
  2       7    3  0.00065629  71974279   -29           47236  h1h2 
  2       7    4  0.00932239 129463007   -43         1206904  d1c2 
  2       7    5   0.0384577 131735410   -30         5066243  d1c2 
  2       7    6     1.74086 139359008   -37       242604630  d1c2 
  2       7    7     13.0701 141643241   -14      1851294853  g1h3 
  2       8    1  0.00065684    371475   -30             244  a1c1 
  2       8    2  0.00020937  23565935   -46            4934  a1c1 
  2       8    3 0.000637311  88237924   -29           56235  h1h2 
  2       8    4  0.00938885 150108628   -43         1409348  d1c2 
  2       8    5   0.0221882 149058230   -30         3307338  d1c2 
  2       8    6     1.61577 159181017   -37       257200699  d1c2 
  2       8    7     6.90536 160160565   -14      1105966645  g1h3 
  2       9    1  0.00060959    300201   -30             183  a1c1 
  2       9    2   0.0002299  23157894   -46            5324  a1c1 
  2       9    3 0.000613311  97081252   -29           59541  h1h2 
  2       9    4   0.0071469 166261689   -43         1188256  d1c2 
  2       9    5   0.0244778 170689991   -30         4178124  d1c2 
  2       9    6     1.67818 179434420   -37       301123967  d1c2 
  2       9    7     5.70099 178014608   -14      1014859111  g1h3 
  2      10    1  0.00045756    375906   -30             172  a1c1 
  2      10    2  0.00021683  26389337   -46            5722  a1c1 
  2      10    3  0.00100381 133447431   -29          133956  h1h2 
  2      10    4   0.0105966 190196076   -43         2015423  d1c2 
  2      10    5   0.0223701 192858295   -30         4314269  d1c2 
  2      10    6     1.07312 194896999   -37       209147789  d1c2 
  2      10    7     4.06165 193674852   -14       786640173  g1h3 
  2      11    1 0.000505811    438899   -30             222  a1c1 
  2      11    2  0.00023597  19070220   -46            4500  a1c1 
  2      11    3  0.00064833 109223697   -29           70813  h1h2 
  2      11    4  0.00503178 193406668   -43          973180  d1c2 
  2      11    5   0.0201207 200931180   -30         4042874  d1c2 
  2      11    6      1.6362 217432494   -37       355762554  d1c2 
  2      11    7     5.98507 217335748   -14      1300769002  g1h3 
  2      12    1 0.000480561    366238   -30             176  a1c1 
  2      12    2  0.00023801  20511743   -46            4882  a1c1 
  2      12    3   0.0006425 117385214   -29           75420  h1h2 
  2      12    4  0.00556613 218994806   -43         1218954  d1c2 
  2      12    5   0.0118491 216632240   -30         2566896  d1c2 
  2      12    6     1.14625 232641490   -37       266664214  d1c2 
  2      12    7     4.64797 232613399   -14      1081181104  g1h3 
  2      13    1  0.00056553    569377   -30             322  a1c1 
  2      13    2   0.0002667  18515185   -46            4938  a1c1 
  2      13    3  0.00060616 125140227   -29           75855  h1h2 
  2      13    4  0.00767204 224432628   -43         1721857  d1c2 
  2      13    5   0.0190146 227097347   -30         4318160  d1c2 
  2      13    6     0.84962 234433254   -37       199179180  d1c2 
  2      13    7     4.68333 236537356   -14      1107783262  g1h3 
  2      14    1 0.000509771    551227   -30             281  a1c1 
  2      14    2  0.00031279  13644937   -46            4268  a1c1 
  2      14    3  0.00061944 117196177   -29           72596  h1h2 
  2      14    4  0.00692412 233377825   -43         1615937  d1c2 
  2      14    5    0.125878 250941151   -30        31587978  d1c2 
  2      14    6    0.742298 239545102   -37       177813790  d1c2 
  2      14    7     5.11698 240026777   -14      1228212779  g1h3 
