 it num_thr  ply        time       nps  eval           nodes  move 
  2       5    5   0.0193419  92453836   -30         1788230  d1c2 
  2       5    6     1.85702 100556642   -37       186735708  d1c2 
  2       5    7     9.19523 102968650   -14       946820508  g1h3 
  2       6    1 0.000505409    368018   -30             186  a1c1 
  2       6    2 0.000193179  28931716   -46            5589  a1c1 
  2       6    3 0.000590628  73140792   -29           43199  h1h2 
  2       6    4   0.0133928 117656510   -43         1575752  d1c2 
  2       6    5   0.0369016 114902118   -30         4240068  d1c2 
  2       6    6     1.69336 119536626   -37       202418372  d1c2 
  2       6    7     2.30778 119483697   -14       275741591  g1h3 
  2       7    1 0.000482159    553759   -30             267  a1c1 
  2       7    2  0.00021775  20036739   -46            4363  a1c1 
  2       7    3 0.000565148  77503591   -29           43801  h1h2 
  2       7    4   0.0121444 134948750   -43         1638877  d1c2 
  2       7    5   0.0259059 135869496   -30         3519822  d1c2 
  2       7    6     1.73191 139744054   -37       242023915  d1c2 
  2       7    7     6.06216 140036805   -14       848925382  g1h3 
  2       8    1 0.000454649    538877   -30             245  a1c1 
  2       8    2  0.00023214  23399672   -46            5432  a1c1 
  2       8    3 0.000752778  91175618   -29           68635  h1h2 
  2       8    4    0.012892 155464598   -43         2004251  d1c2 
  2       8    5   0.0270011 152517778   -30         4118142  d1c2 
  2       8    6     1.68938 160334331   -37       270865506  d1c2 
  2       8    7     9.49975 164355312   -14      1561333574  g1h3 
  2       9    1 0.000412499    635153   -30             262  a1c1 
  2       9    2  0.00022246  19203452   -46            4272  a1c1 
  2       9    3 0.000609638  98077875   -29           59792  h1h2 
  2       9    4   0.0103047 174212673   -43         1795217  d1c2 
  2       9    5   0.0181878 169182113   -30         3077043  d1c2 
  2       9    6    0.841601 179046348   -37       150685670  d1c2 
  2       9    7     4.44126 179040348   -14       795164209  g1h3 
  2      10    1 0.000426779    791978   -30             338  a1c1 
  2      10    2  0.00022953  26846163   -46            6162  a1c1 
  2      10    3 0.000642438  95904974   -29           61613  h1h2 
  2      10    4   0.0122269 188788293   -43         2308292  d1c2 
  2      10    5   0.0413726 192628643   -30         7969548  d1c2 
  2      10    6     1.55069 196867689   -37       305280356  d1c2 
  2      10    7     4.37525 196150295   -14       858206063  g1h3 
  2      11    1 0.000508409    552704   -30             281  a1c1 
  2      11    2  0.00024959  15265034   -46            3810  a1c1 
  2      11    3 0.000596558 111400735   -29           66457  h1h2 
  2      11    4   0.0101934 209231664   -43         2132790  d1c2 
  2      11    5   0.0389979 206553638   -30         8055166  d1c2 
  2      11    6      1.2781 216092989   -37       276188606  d1c2 
